tick,car_id,map_id,throttle,distance_delta,velocity,acceleration,lane_radius,relative_angle,slip_angle,angle_velocity,angle_acceleration,can_switch,lane_start,lane_end,bend_direction,piece_index,in_piece_distance,is_crashed
62,ThresholdSearcher,keimola,0.3,2.142689885275459,2.142689885275459,0.017496124790298495,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,81.00819562150238,0
63,ThresholdSearcher,keimola,0.3,2.159836087569957,2.159836087569957,0.017146202294497925,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,83.16803170907234,0
64,ThresholdSearcher,keimola,0.3,2.176639365818559,2.176639365818559,0.016803278248602282,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,85.3446710748909,0
65,ThresholdSearcher,keimola,0.3,2.1931065785021815,2.1931065785021815,0.01646721268362228,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,87.53777765339308,0
66,ThresholdSearcher,keimola,0.3,2.209244446932132,2.209244446932132,0.016137868429950686,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,89.74702210032521,0
67,ThresholdSearcher,keimola,0.3,2.2250595579934895,2.2250595579934895,0.015815111061357356,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,91.9720816583187,0
68,ThresholdSearcher,keimola,0.3,2.240558366833625,2.240558366833625,0.015498808840135325,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,94.21264002515233,0
69,ThresholdSearcher,keimola,0.3,2.255747199496952,2.255747199496952,0.015188832663326934,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,96.46838722464928,0
70,ThresholdSearcher,keimola,0.3,2.27063225550701,2.27063225550701,0.014885056010058406,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,98.73901948015629,0
71,ThresholdSearcher,keimola,0.3,2.2852196103968794,2.2852196103968794,0.014587354889869175,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0242390905531664,0
72,ThresholdSearcher,keimola,0.3,2.299515218188937,2.299515218188937,0.01429560779205774,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,3.3237543087421035,0
73,ThresholdSearcher,keimola,0.3,2.3135249138251583,2.3135249138251583,0.014009695636221231,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,5.637279222567262,0
74,ThresholdSearcher,keimola,0.3,2.327254415548655,2.327254415548655,0.013729501723496629,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,7.964533638115917,0
75,ThresholdSearcher,keimola,0.3,2.3407093272376827,2.3407093272376827,0.013454911689027682,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,10.3052429653536,0
76,ThresholdSearcher,keimola,0.3,2.353895140692927,2.353895140692927,0.0131858134552445,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,12.659138106046527,0
77,ThresholdSearcher,keimola,0.3,2.3668172378790686,2.3668172378790686,0.012922097186141457,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,15.025955343925595,0
78,ThresholdSearcher,keimola,0.3,2.379480893121489,2.379480893121489,0.012663655242420191,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,17.405436237047084,0
79,ThresholdSearcher,keimola,0.3,2.3918912752590593,2.3918912752590593,0.012410382137570508,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,19.797327512306143,0
80,ThresholdSearcher,keimola,0.3,2.404053449753878,2.404053449753878,0.0121621744948186,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,22.20138096206002,0
81,ThresholdSearcher,keimola,0.3,2.4159723807587987,2.4159723807587987,0.011918931004920807,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,24.61735334281882,0
82,ThresholdSearcher,keimola,0.3,2.427652933143623,2.427652933143623,0.011680552384824239,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,27.045006275962443,0
83,ThresholdSearcher,keimola,0.3,2.4390998744807497,2.4390998744807497,0.01144694133712676,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,29.484106150443193,0
84,ThresholdSearcher,keimola,0.3,2.450317876991136,2.450317876991136,0.011218002510386071,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,31.93442402743433,0
85,ThresholdSearcher,keimola,0.3,2.4613115194513107,2.4613115194513107,0.010993642460174868,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,34.39573554688564,0
86,ThresholdSearcher,keimola,0.3,2.472085289062285,2.472085289062285,0.010773769610974426,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,36.867820835947924,0
87,ThresholdSearcher,keimola,0.3,2.482643583281039,2.482643583281039,0.010558294218753872,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,39.35046441922896,0
88,ThresholdSearcher,keimola,0.3,2.4929907116154197,2.4929907116154197,0.010347128334380784,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,41.84345513084438,0
89,ThresholdSearcher,keimola,0.3,2.503130897383109,2.503130897383109,0.010140185767689047,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,44.34658602822749,0
90,ThresholdSearcher,keimola,0.3,2.5130682794354513,2.5130682794354513,0.009937382052342514,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,46.85965430766294,0
91,ThresholdSearcher,keimola,0.3,2.5228069138467433,2.5228069138467433,0.009738634411291969,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,49.382461221509686,0
92,ThresholdSearcher,keimola,0.3,2.532350775569803,2.532350775569803,0.009543861723059877,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,51.91481199707949,0
93,ThresholdSearcher,keimola,0.3,2.541703760058411,2.541703760058411,0.009352984488607774,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,54.4565157571379,0
94,ThresholdSearcher,keimola,0.3,2.55086968485724,2.55086968485724,0.00916592479882894,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,57.00738544199514,0
95,ThresholdSearcher,keimola,0.3,2.559852291160098,2.559852291160098,0.008982606302858187,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,59.56723773315524,0
96,ThresholdSearcher,keimola,0.3,2.568655245336892,2.568655245336892,0.008802954176793776,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,62.13589297849213,0
97,ThresholdSearcher,keimola,0.3,2.577282140430164,2.577282140430164,0.008626895093271969,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,64.7131751189223,0
98,ThresholdSearcher,keimola,0.3,2.5857364976215536,2.5857364976215536,0.00845435719138976,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,67.29891161654385,0
99,ThresholdSearcher,keimola,0.3,2.594021767669119,2.594021767669119,0.008285270047565518,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,69.89293338421297,0
100,ThresholdSearcher,keimola,0.3,2.602141332315739,2.602141332315739,0.008119564646619892,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,72.4950747165287,0
101,ThresholdSearcher,keimola,0.3,2.610098505669427,2.610098505669427,0.007957173353688063,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,75.10517322219813,0
102,ThresholdSearcher,keimola,0.3,2.617896535556042,2.617896535556042,0.007798029886615154,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,77.72306975775417,0
103,ThresholdSearcher,keimola,0.3,2.6255386048449196,2.6255386048449196,0.007642069288877451,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,80.3486083625991,0
104,ThresholdSearcher,keimola,0.3,2.633027832748013,2.633027832748013,0.007489227903093365,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,82.98163619534711,0
105,ThresholdSearcher,keimola,0.3,2.640367276093059,2.640367276093059,0.007339443345045993,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,85.62200347144017,0
106,ThresholdSearcher,keimola,0.3,2.647559930571191,2.647559930571191,0.007192654478131999,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,88.26956340201136,0
107,ThresholdSearcher,keimola,0.3,2.654608731959769,2.654608731959769,0.0070488013885778855,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,90.92417213397113,0
108,ThresholdSearcher,keimola,0.3,2.6615165573205815,2.6615165573205815,0.006907825360812581,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,93.58568869129171,0
109,ThresholdSearcher,keimola,0.3,2.6682862261741604,2.6682862261741604,0.006769668853578992,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,96.25397491746587,0
110,ThresholdSearcher,keimola,0.3,2.674920501650689,2.674920501650689,0.006634275476528728,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,98.92889541911656,0
111,ThresholdSearcher,keimola,0.3,2.6814220916176623,2.6814220916176623,0.0065015899669731425,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,1.6103175107342196,0
112,ThresholdSearcher,keimola,0.3,2.6877936497853154,2.6877936497853154,0.006371558167653113,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,4.298111160519535,0
113,ThresholdSearcher,keimola,0.3,2.6940377767896093,2.6940377767896093,0.006244127004293887,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,6.992148937309144,0
114,ThresholdSearcher,keimola,0.3,2.7001570212538173,2.7001570212538173,0.0061192444642079735,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,9.692305958562962,0
115,ThresholdSearcher,keimola,0.3,2.70615388082874,2.70615388082874,0.005996859574922908,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,12.398459839391702,0
116,ThresholdSearcher,keimola,0.3,2.7120308032121656,2.7120308032121656,0.005876922383425409,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,15.110490642603867,0
117,ThresholdSearcher,keimola,0.3,2.717790187147923,2.717790187147923,0.005759383935757256,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,17.82828082975179,0
118,ThresholdSearcher,keimola,0.3,2.723434383404964,2.723434383404964,0.005644196257041045,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,20.551715213156754,0
119,ThresholdSearcher,keimola,0.3,2.728965695736864,2.728965695736864,0.0055313123319002955,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,23.28068090889362,0
120,ThresholdSearcher,keimola,0.3,2.7343863818221266,2.7343863818221266,0.005420686085262361,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,26.015067290715745,0
