tick,car_id,map_id,throttle,distance_delta,velocity,acceleration,lane_radius,slip_angle,lane_start,lane_end,piece_index,in_piece_distance,is_crashed
62,KeimolaAccelerator,keimola,0.5,3.5711498087924376,3.5711498087924376,0.029160207983828457,inf,0.0,0,0,1,35.01365936917061,FIXME
63,KeimolaAccelerator,keimola,0.5,3.599726812616588,3.599726812616588,0.028577003824150182,inf,0.0,0,0,1,38.6133861817872,FIXME
64,KeimolaAccelerator,keimola,0.5,3.627732276364256,3.627732276364256,0.028005463747668102,inf,0.0,0,0,1,42.241118458151455,FIXME
65,KeimolaAccelerator,keimola,0.5,3.655177630836967,3.655177630836967,0.027445354472710903,inf,0.0,0,0,1,45.89629608898842,FIXME
66,KeimolaAccelerator,keimola,0.5,3.682074078220232,3.682074078220232,0.026896447383265354,inf,0.0,0,0,1,49.578370167208654,FIXME
67,KeimolaAccelerator,keimola,0.5,3.7084325966558254,3.7084325966558254,0.026358518435593226,inf,0.0,0,0,1,53.28680276386448,FIXME
68,KeimolaAccelerator,keimola,0.5,3.734263944722713,3.734263944722713,0.025831348066887472,inf,0.0,0,0,1,57.02106670858719,FIXME
69,KeimolaAccelerator,keimola,0.5,3.7595786658282577,3.7595786658282577,0.02531472110554489,inf,0.0,0,0,1,60.78064537441545,FIXME
70,KeimolaAccelerator,keimola,0.5,3.784387092511686,3.784387092511686,0.02480842668342831,inf,0.0,0,0,1,64.56503246692714,FIXME
71,KeimolaAccelerator,keimola,0.5,3.808699350661456,3.808699350661456,0.024312258149770116,inf,0.0,0,0,1,68.37373181758859,FIXME
72,KeimolaAccelerator,keimola,0.5,3.83252536364823,3.83252536364823,0.023826012986774003,inf,0.0,0,0,1,72.20625718123682,FIXME
73,KeimolaAccelerator,keimola,0.5,3.855874856375266,3.855874856375266,0.02334949272703568,inf,0.0,0,0,1,76.06213203761209,FIXME
74,KeimolaAccelerator,keimola,0.5,3.878757359247757,3.878757359247757,0.022882502872491273,inf,0.0,0,0,1,79.94088939685984,FIXME
75,KeimolaAccelerator,keimola,0.5,3.901182212062807,3.901182212062807,0.02242485281504969,inf,0.0,0,0,1,83.84207160892265,FIXME
76,KeimolaAccelerator,keimola,0.5,3.9231585678215453,3.9231585678215453,0.021976355758738464,inf,0.0,0,0,1,87.7652301767442,FIXME
77,KeimolaAccelerator,keimola,0.5,3.9446953964651215,3.9446953964651215,0.0215368286435762,inf,0.0,0,0,1,91.70992557320932,FIXME
78,KeimolaAccelerator,keimola,0.5,3.965801488535817,3.965801488535817,0.02110609207069558,inf,0.0,0,0,1,95.67572706174514,FIXME
79,KeimolaAccelerator,keimola,0.5,3.9864854587651024,3.9864854587651024,0.020683970229285364,inf,0.0,0,0,1,99.66221252051024,FIXME
80,KeimolaAccelerator,keimola,0.5,4.0067557495898,4.0067557495898,0.020270290824697668,inf,0.0,0,0,2,3.668968270100038,FIXME
81,KeimolaAccelerator,keimola,0.5,4.0266206345979985,4.0266206345979985,0.019864885008198385,inf,0.0,0,0,2,7.695588904698036,FIXME
82,KeimolaAccelerator,keimola,0.5,4.046088221906038,4.046088221906038,0.019467587308039214,inf,0.0,0,0,2,11.741677126604074,FIXME
83,KeimolaAccelerator,keimola,0.5,4.065166457467917,4.065166457467917,0.01907823556187971,inf,0.0,0,0,2,15.806843584071991,FIXME
84,KeimolaAccelerator,keimola,0.5,4.0838631283185585,4.0838631283185585,0.018696670850641084,inf,0.0,0,0,2,19.89070671239055,FIXME
85,KeimolaAccelerator,keimola,0.5,4.102185865752187,4.102185865752187,0.018322737433628333,inf,0.0,0,0,2,23.992892578142737,FIXME
86,KeimolaAccelerator,keimola,0.5,4.1201421484371465,4.1201421484371465,0.017956282684959746,inf,0.0,0,0,2,28.113034726579883,FIXME
87,KeimolaAccelerator,keimola,0.5,4.137739305468401,4.137739305468401,0.017597157031254085,inf,0.0,0,0,2,32.250774032048284,FIXME
88,KeimolaAccelerator,keimola,0.5,4.154984519359033,4.154984519359033,0.01724521389063227,inf,0.0,0,0,2,36.40575855140732,FIXME
89,KeimolaAccelerator,keimola,0.5,4.171884828971855,4.171884828971855,0.016900309612822184,inf,0.0,0,0,2,40.57764338037917,FIXME
90,KeimolaAccelerator,keimola,0.5,4.188447132392419,4.188447132392419,0.01656230342056375,inf,0.0,0,0,2,44.76609051277159,FIXME
91,KeimolaAccelerator,keimola,0.5,4.20467818974457,4.20467818974457,0.016231057352150913,inf,0.0,0,0,2,48.97076870251616,FIXME
92,KeimolaAccelerator,keimola,0.5,4.220584625949677,4.220584625949677,0.0159064362051069,inf,0.0,0,0,2,53.19135332846584,FIXME
93,KeimolaAccelerator,keimola,0.5,4.23617293343068,4.23617293343068,0.015588307481003483,inf,0.0,0,0,2,57.42752626189652,FIXME
94,KeimolaAccelerator,keimola,0.5,4.251449474762069,4.251449474762069,0.015276541331388671,inf,0.0,0,0,2,61.678975736658586,FIXME
95,KeimolaAccelerator,keimola,0.5,4.266420485266835,4.266420485266835,0.014971010504766014,inf,0.0,0,0,2,65.94539622192542,FIXME
96,KeimolaAccelerator,keimola,0.5,4.281092075561489,4.281092075561489,0.014671590294653925,inf,0.0,0,0,2,70.22648829748691,FIXME
97,KeimolaAccelerator,keimola,0.5,4.295470234050256,4.295470234050256,0.014378158488767667,inf,0.0,0,0,2,74.52195853153717,FIXME
98,KeimolaAccelerator,keimola,0.5,4.309560829369261,4.309560829369261,0.014090595319004251,inf,0.0,0,0,2,78.83151936090643,FIXME
99,KeimolaAccelerator,keimola,0.5,4.323369612781875,4.323369612781875,0.013808783412613934,inf,0.0,0,0,2,83.1548889736883,FIXME
100,KeimolaAccelerator,keimola,0.5,4.336902220526227,4.336902220526227,0.013532607744352276,inf,0.0,0,0,2,87.49179119421453,FIXME
101,KeimolaAccelerator,keimola,0.5,4.350164176115712,4.350164176115712,0.013261955589484842,inf,0.0,0,0,2,91.84195537033024,FIXME
102,KeimolaAccelerator,keimola,0.5,4.363160892593399,4.363160892593399,0.012996716477687187,inf,0.0,0,0,2,96.20511626292364,FIXME
103,KeimolaAccelerator,keimola,0.5,4.375897674741523,4.375897674741523,0.012736782148124348,inf,0.0,0,0,3,0.581013937665162,FIXME
104,KeimolaAccelerator,keimola,0.5,4.388379721246697,4.388379721246697,0.012482046505173372,inf,0.0,0,0,3,4.969393658911859,FIXME
105,KeimolaAccelerator,keimola,0.5,4.400612126821763,4.400612126821763,0.012232405575065997,inf,0.0,0,0,3,9.370005785733621,FIXME
106,KeimolaAccelerator,keimola,0.5,4.412599884285328,4.412599884285328,0.011987757463565174,inf,0.0,0,0,3,13.782605670018949,FIXME
107,KeimolaAccelerator,keimola,0.5,4.424347886599623,4.424347886599623,0.011748002314295292,inf,0.0,0,0,3,18.206953556618572,FIXME
108,KeimolaAccelerator,keimola,0.5,4.43586092886763,4.43586092886763,0.011513042268006757,inf,0.0,0,0,3,22.642814485486202,FIXME
109,KeimolaAccelerator,keimola,0.5,4.447143710290277,4.447143710290277,0.011282781422647048,inf,0.0,0,0,3,27.08995819577648,FIXME
110,KeimolaAccelerator,keimola,0.5,4.458200836084469,4.458200836084469,0.011057125794192046,inf,0.0,0,0,3,31.548159031860948,FIXME
111,KeimolaAccelerator,keimola,0.5,4.469036819362785,4.469036819362785,0.010835983278315808,inf,0.0,0,0,3,36.01719585122373,FIXME
112,KeimolaAccelerator,keimola,0.5,4.479656082975524,4.479656082975524,0.010619263612738905,inf,0.0,0,0,3,40.496851934199256,FIXME
113,KeimolaAccelerator,keimola,0.5,4.4900629613160135,4.4900629613160135,0.010406878340489811,inf,0.0,0,0,3,44.98691489551527,FIXME
114,KeimolaAccelerator,keimola,0.5,4.500261702089695,4.500261702089695,0.010198740773681436,inf,0.0,0,0,3,49.487176597604964,FIXME
115,KeimolaAccelerator,keimola,0.5,4.510256468047899,4.510256468047899,0.009994765958204255,inf,0.0,0,0,3,53.997433065652864,FIXME
116,KeimolaAccelerator,keimola,0.5,4.52005133868694,4.52005133868694,0.009794870639041164,inf,0.0,0,0,3,58.517484404339804,FIXME
117,KeimolaAccelerator,keimola,0.5,4.529650311913201,4.529650311913201,0.00959897322626091,inf,0.0,0,0,3,63.047134716253005,FIXME
118,KeimolaAccelerator,keimola,0.5,4.5390573056749375,4.5390573056749375,0.00940699376173626,inf,0.0,0,0,3,67.58619202192794,FIXME
119,KeimolaAccelerator,keimola,0.5,4.548276159561439,4.548276159561439,0.009218853886501677,inf,0.0,0,0,3,72.13446818148938,FIXME
120,KeimolaAccelerator,keimola,0.5,4.557310636370218,4.557310636370218,0.00903447680877889,inf,0.0,0,0,3,76.6917788178596,FIXME
121,KeimolaAccelerator,keimola,0.5,4.566164423642803,4.566164423642803,0.008853787272585123,inf,0.0,0,0,3,81.2579432415024,FIXME
122,KeimolaAccelerator,keimola,0.5,4.574841135169947,4.574841135169947,0.00867671152714422,inf,0.0,0,0,3,85.83278437667235,FIXME
123,KeimolaAccelerator,keimola,0.5,4.583344312466551,4.583344312466551,0.008503177296603326,inf,0.0,0,0,3,90.4161286891389,FIXME
124,KeimolaAccelerator,keimola,0.5,4.591677426217217,4.591677426217217,0.008333113750666143,inf,0.0,0,0,3,95.00780611535612,FIXME
125,KeimolaAccelerator,keimola,0.5,4.5998438776928765,4.5998438776928765,0.008166451475659642,inf,0.0,0,0,3,99.607649993049,FIXME
126,KeimolaAccelerator,keimola,0.5,4.607847000139017,4.607847000139017,0.008003122446140765,110,0.0,0,0,4,4.215496993188012,FIXME
127,KeimolaAccelerator,keimola,0.5,4.615690060136238,4.615690060136238,0.007843059997220792,110,0.0,0,0,4,8.83118705332425,FIXME
128,KeimolaAccelerator,keimola,0.5,4.623376258933515,4.623376258933515,0.007686198797276944,110,0.0,0,0,4,13.454563312257765,FIXME
129,KeimolaAccelerator,keimola,0.5,4.630908733754843,4.630908733754843,0.00753247482132835,110,0.0,0,0,4,18.085472046012608,FIXME
130,KeimolaAccelerator,keimola,0.5,4.638290559079746,4.638290559079746,0.00738182532490228,110,0.0,0,0,4,22.723762605092354,FIXME
131,KeimolaAccelerator,keimola,0.5,4.6455247478981505,4.6455247478981505,0.007234188818404874,110,0.0,0,0,4,27.369287352990504,FIXME
132,KeimolaAccelerator,keimola,0.5,4.6526142529401895,4.6526142529401895,0.007089505042038979,110,0.0,0,0,4,32.021901605930694,FIXME
133,KeimolaAccelerator,keimola,0.5,4.6595619678813875,4.6595619678813875,0.006947714941198058,110,0.0,0,0,4,36.68146357381208,FIXME
134,KeimolaAccelerator,keimola,0.5,4.666370728523759,4.666370728523759,0.006808760642371681,110,0.0,0,0,4,41.34783430233584,FIXME
135,KeimolaAccelerator,keimola,0.5,4.673043313953286,4.673043313953286,0.006672585429527089,110,0.0,0,0,4,46.02087761628913,FIXME
136,KeimolaAccelerator,keimola,0.5,4.679582447674214,4.679582447674214,0.006539133720927737,110,0.0,0,0,4,50.70046006396334,FIXME
137,KeimolaAccelerator,keimola,0.5,4.685990798720731,4.685990798720731,0.006408351046516714,110,0.0,0,0,4,55.38645086268407,FIXME
138,KeimolaAccelerator,keimola,0.5,4.692270982746315,4.692270982746315,0.00628018402558439,110,0.0,0,0,4,60.07872184543039,FIXME
139,KeimolaAccelerator,keimola,0.5,4.698425563091398,4.698425563091398,0.00615458034508265,110,0.0,0,0,4,64.77714740852178,FIXME
140,KeimolaAccelerator,keimola,0.5,4.704457051829564,4.704457051829564,0.006031488738166502,110,0.0,0,0,4,69.48160446035135,FIXME
141,KeimolaAccelerator,keimola,0.5,4.710367910792968,4.710367910792968,0.005910858963403598,110,0.0,0,0,4,74.19197237114432,FIXME
142,KeimolaAccelerator,keimola,0.5,4.716160552577108,4.716160552577108,0.0057926417841400735,110,0.0,0,0,4,78.90813292372142,FIXME
143,KeimolaAccelerator,keimola,0.5,4.721837341525571,4.721837341525571,0.0056767889484632406,110,0.0,0,0,4,83.629970265247,FIXME
144,KeimolaAccelerator,keimola,0.5,4.727400594695055,4.727400594695055,0.005563253169484028,110,0.0,0,0,5,1.9635728862227353,FIXME
145,KeimolaAccelerator,keimola,0.5,4.732852582801159,4.732852582801159,0.005451988106103478,110,0.0,0,0,5,6.696425469023894,FIXME
146,KeimolaAccelerator,keimola,0.5,4.738195531145135,4.738195531145135,0.005342948343976417,110,0.0,0,0,5,11.43462100016903,FIXME
147,KeimolaAccelerator,keimola,0.5,4.743431620522232,4.743431620522232,0.005236089377096853,110,0.0,0,0,5,16.17805262069126,FIXME
148,KeimolaAccelerator,keimola,0.5,4.748562988111786,4.748562988111786,0.0051313675895539035,110,0.0,0,0,5,20.926615608803047,FIXME
149,KeimolaAccelerator,keimola,0.5,4.7535917283495515,4.7535917283495515,0.005028740237765561,110,0.0,0,0,5,25.6802073371526,FIXME
150,KeimolaAccelerator,keimola,0.5,4.758519893782562,4.758519893782562,0.004928165433010889,110,0.0,0,0,5,30.43872723093516,FIXME
151,KeimolaAccelerator,keimola,0.5,4.763349495906912,4.763349495906912,0.0048296021243494636,110,0.0,0,0,5,35.20207672684207,FIXME
152,KeimolaAccelerator,keimola,0.5,4.768082505988772,4.768082505988772,0.004733010081860556,110,0.0,0,0,5,39.970159232830845,FIXME
153,KeimolaAccelerator,keimola,0.5,4.772720855868997,4.772720855868997,0.004638349880224268,110,0.0,0,0,5,44.74288008869984,FIXME
