tick,car_id,map_id,throttle,distance_delta,velocity,acceleration,lane_radius,relative_angle,slip_angle,angle_velocity,angle_acceleration,can_switch,lane_start,lane_end,bend_direction,piece_index,in_piece_distance,is_crashed
24,harmony,keimola,1.0,3.8421966349092145,3.8421966349092145,0.1256694564304226,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,51.73236488944845,0
25,harmony,keimola,1.0,3.965352702211028,3.965352702211028,0.12315606730181372,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,55.697717591659476,0
26,harmony,keimola,1.0,4.0860456481668095,4.0860456481668095,0.12069294595578128,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,59.783763239826285,0
27,harmony,keimola,1.0,4.204324735203471,4.204324735203471,0.11827908703666168,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,63.98808797502976,0
28,harmony,keimola,1.0,4.320238240499407,4.320238240499407,0.11591350529593569,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,68.30832621552916,0
29,harmony,keimola,1.0,4.433833475689411,4.433833475689411,0.11359523519000447,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,72.74215969121857,0
30,harmony,keimola,1.0,4.545156806175626,4.545156806175626,0.1113233304862149,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,77.2873164973942,0
31,harmony,keimola,1.0,4.654253670052114,4.654253670052114,0.10909686387648776,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,81.94157016744632,0
32,harmony,keimola,1.0,4.761168596651075,4.761168596651075,0.10691492659896085,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,86.70273876409739,0
33,harmony,keimola,1.0,4.865945224718047,4.865945224718047,0.10477662806697197,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,91.56868398881544,0
34,harmony,keimola,1.0,4.9686263202236916,4.9686263202236916,0.10268109550564475,inf,0.0,0.0,0.0,0.0,0,0,0,0,0,96.53731030903913,0
35,harmony,keimola,1.0,5.069253793819215,5.069253793819215,0.10062747359552304,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,1.6065641028583428,0
36,harmony,keimola,1.0,5.167868717942831,5.167868717942831,0.09861492412361628,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,6.774432820801174,0
37,harmony,keimola,1.0,5.264511343583974,5.264511343583974,0.09664262564114345,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,12.038944164385148,0
38,harmony,keimola,1.0,5.359221116712293,5.359221116712293,0.09470977312831863,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,17.39816528109744,0
39,harmony,keimola,1.0,5.452036694378048,5.452036694378048,0.0928155776657551,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,22.85020197547549,0
40,harmony,keimola,1.0,5.54299596049049,5.54299596049049,0.0909592661124421,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,28.39319793596598,0
41,harmony,keimola,1.0,5.632136041280681,5.632136041280681,0.08914008079019098,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,34.02533397724666,0
42,harmony,keimola,1.0,5.719493320455065,5.719493320455065,0.08735727917438396,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,39.744827297701725,0
43,harmony,keimola,0.5700000000000001,5.719103454045964,5.719103454045964,-0.0003898664091011028,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,45.46393075174769,0
44,harmony,keimola,0.5700000000000001,5.718721384965043,5.718721384965043,-0.00038206908092064396,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,51.18265213671273,0
45,harmony,keimola,0.5700000000000001,5.718346957265744,5.718346957265744,-0.0003744276992989626,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,56.90099909397848,0
46,harmony,keimola,0.5700000000000001,5.7179800181204286,5.7179800181204286,-0.0003669391453158255,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,62.618979112098906,0
47,harmony,keimola,0.5700000000000001,5.71762041775802,5.71762041775802,-0.00035960036240823,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,68.33659952985693,0
48,harmony,keimola,0.5700000000000001,5.717268009402858,5.717268009402858,-0.00035240835516248126,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,74.05386753925978,0
49,harmony,keimola,0.5700000000000001,5.716922649214808,5.716922649214808,-0.00034536018804942614,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,79.77079018847459,0
50,harmony,keimola,0.5700000000000001,5.716584196230514,5.716584196230514,-0.0003384529842946904,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,85.4873743847051,0
51,harmony,keimola,0.5700000000000001,5.7162525123059,5.7162525123059,-0.0003316839246139125,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,91.203626897011,0
52,harmony,keimola,0.5700000000000001,5.715927462059781,5.715927462059781,-0.00032505024611850786,inf,0.0,0.0,0.0,0.0,0,0,0,0,1,96.91955435907079,0
53,harmony,keimola,0.5700000000000001,5.715608912818581,5.715608912818581,-0.00031854924120011674,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,2.6351632718893683,0
54,harmony,keimola,0.5700000000000001,5.715296734562212,5.715296734562212,-0.00031217825636886687,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,8.35046000645158,0
55,harmony,keimola,0.5700000000000001,5.714990799870968,5.714990799870968,-0.00030593469124440276,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,14.065450806322549,0
56,harmony,keimola,0.5700000000000001,5.714690983873549,5.714690983873549,-0.0002998159974190173,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,19.780141790196097,0
57,harmony,keimola,0.5700000000000001,5.714397164196079,5.714397164196079,-0.0002938196774699975,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,25.494538954392176,0
58,harmony,keimola,0.5700000000000001,5.714109220912157,5.714109220912157,-0.0002879432839222318,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,31.208648175304333,0
59,harmony,keimola,0.5700000000000001,5.71382703649391,5.71382703649391,-0.0002821844182463451,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,36.92247521179824,0
60,harmony,keimola,0.5700000000000001,5.713550495764032,5.713550495764032,-0.0002765407298781497,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,42.636025707562275,0
61,harmony,keimola,0.5700000000000001,5.7132794858487514,5.7132794858487514,-0.0002710099152807288,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,48.34930519341103,0
62,harmony,keimola,0.5700000000000001,5.713013896131777,5.713013896131777,-0.0002655897169745458,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,54.062319089542804,0
63,harmony,keimola,0.5700000000000001,5.712753618209142,5.712753618209142,-0.0002602779226350549,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,59.775072707751946,0
64,harmony,keimola,0.5700000000000001,5.712498545844966,5.712498545844966,-0.000255072364176101,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,65.48757125359691,0
65,harmony,keimola,0.5700000000000001,5.712248574928054,5.712248574928054,-0.00024997091691147943,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,71.19981982852497,0
66,harmony,keimola,0.5700000000000001,5.712003603429494,5.712003603429494,-0.00024497149856017586,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,76.91182343195446,0
67,harmony,keimola,0.5700000000000001,5.711763531360916,5.711763531360916,-0.0002400720685784563,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,82.62358696331538,0
68,harmony,keimola,0.5700000000000001,5.711528260733687,5.711528260733687,-0.00023527062722905612,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,88.33511522404906,0
69,harmony,keimola,0.5700000000000001,5.711297695519022,5.711297695519022,-0.0002305652146645798,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,94.04641291956808,0
70,harmony,keimola,0.5700000000000001,5.7110717416086345,5.7110717416086345,-0.00022595391038748858,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,99.75748466117672,0
71,harmony,keimola,0.5700000000000001,5.710850306776464,5.710850306776464,-0.00022143483217007542,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,5.468334967953183,0
72,harmony,keimola,0.5700000000000001,5.710633300640936,5.710633300640936,-0.00021700613552866344,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,11.178968268594119,0
73,harmony,keimola,0.5700000000000001,5.7104206346281146,5.7104206346281146,-0.00021266601282121655,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,16.889388903222233,0
74,harmony,keimola,0.5700000000000001,5.710212221935553,5.710212221935553,-0.00020841269256166584,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,22.599601125157786,0
75,harmony,keimola,0.5700000000000001,5.7100079774968435,5.7100079774968435,-0.0002042444387093667,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,28.30960910265463,0
76,harmony,keimola,0.5700000000000001,5.709807817946906,5.709807817946906,-0.00020015954993723994,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,34.019416920601536,0
77,harmony,keimola,0.5700000000000001,5.709611661587964,5.709611661587964,-0.00019615635894254524,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,39.7290285821895,0
78,harmony,keimola,0.5700000000000001,5.709419428356206,5.709419428356206,-0.00019223323175765472,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,45.438448010545706,0
79,harmony,keimola,0.5700000000000001,5.709231039789081,5.709231039789081,-0.00018838856712477536,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,51.14767905033479,0
80,harmony,keimola,0.5700000000000001,5.709046418993303,5.709046418993303,-0.00018462079577830082,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,56.85672546932809,0
81,harmony,keimola,0.5700000000000001,5.708865490613434,5.708865490613434,-0.0001809283798692718,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,62.565590959941524,0
82,harmony,keimola,0.5700000000000001,5.708688180801168,5.708688180801168,-0.00017730981226549147,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,68.27427914074269,0
83,harmony,keimola,0.5700000000000001,5.7085144171851425,5.7085144171851425,-0.00017376361602572388,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,73.98279355792783,0
84,harmony,keimola,0.5700000000000001,5.708344128841446,5.708344128841446,-0.00017028834369625656,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,79.69113768676928,0
85,harmony,keimola,0.5700000000000001,5.708177246264611,5.708177246264611,-0.00016688257683483698,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,85.39931493303389,0
