tick,car_id,map_id,throttle,distance_delta,velocity,acceleration,lane_radius,slip_angle,lane_start,lane_end,piece_index,in_piece_distance,is_crashed
31,KeimolaAccelerator2,keimola,0.1,0.46542536700521175,0.46542536700521175,0.010909686387648776,inf,0.0,0,0,0,8.194157016744635,FIXME
32,KeimolaAccelerator2,keimola,0.1,0.4761168596651064,0.4761168596651064,0.010691492659894664,inf,0.0,0,0,0,8.670273876409741,FIXME
33,KeimolaAccelerator2,keimola,0.1,0.4865945224718047,0.4865945224718047,0.010477662806698262,inf,0.0,0,0,0,9.156868398881546,FIXME
34,KeimolaAccelerator2,keimola,0.1,0.4968626320223688,0.4968626320223688,0.01026810955056412,inf,0.0,0,0,0,9.653731030903915,FIXME
35,KeimolaAccelerator2,keimola,0.1,0.5069253793819222,0.5069253793819222,0.01006274735955337,inf,0.0,0,0,0,10.160656410285837,FIXME
36,KeimolaAccelerator2,keimola,0.1,0.5167868717942827,0.5167868717942827,0.009861492412360562,inf,0.0,0,0,0,10.67744328208012,FIXME
37,KeimolaAccelerator2,keimola,0.1,0.526451134358398,0.526451134358398,0.009664262564115234,inf,0.0,0,0,0,11.203894416438517,FIXME
38,KeimolaAccelerator2,keimola,0.1,0.5359221116712298,0.5359221116712298,0.009470977312831863,inf,0.0,0,0,0,11.739816528109747,FIXME
39,KeimolaAccelerator2,keimola,0.1,0.5452036694378055,0.5452036694378055,0.009281557766575688,inf,0.0,0,0,0,12.285020197547553,FIXME
40,KeimolaAccelerator2,keimola,0.1,0.5542995960490487,0.5542995960490487,0.009095926611243144,inf,0.0,0,0,0,12.839319793596601,FIXME
41,KeimolaAccelerator2,keimola,0.1,0.5632136041280678,0.5632136041280678,0.008914008079019098,inf,0.0,0,0,0,13.40253339772467,FIXME
42,KeimolaAccelerator2,keimola,0.1,0.5719493320455058,0.5719493320455058,0.008735727917438041,inf,0.0,0,0,0,13.974482729770175,FIXME
43,KeimolaAccelerator2,keimola,0.1,0.5805103454045959,0.5805103454045959,0.008561013359090097,inf,0.0,0,0,0,14.554993075174771,FIXME
44,KeimolaAccelerator2,keimola,0.1,0.5889001384965038,0.5889001384965038,0.008389793091907904,inf,0.0,0,0,0,15.143893213671275,FIXME
45,KeimolaAccelerator2,keimola,0.1,0.5971221357265737,0.5971221357265737,0.008221997230069888,inf,0.0,0,0,0,15.741015349397848,FIXME
46,KeimolaAccelerator2,keimola,0.1,0.6051796930120439,0.6051796930120439,0.008057557285470196,inf,0.0,0,0,0,16.346195042409892,FIXME
47,KeimolaAccelerator2,keimola,0.1,0.613076099151801,0.613076099151801,0.007896406139757062,inf,0.0,0,0,0,16.959271141561693,FIXME
48,KeimolaAccelerator2,keimola,0.1,0.6208145771687654,0.6208145771687654,0.0077384780169644785,inf,0.0,0,0,0,17.58008571873046,FIXME
49,KeimolaAccelerator2,keimola,0.1,0.6283982856253907,0.6283982856253907,0.00758370845662526,inf,0.0,0,0,0,18.20848400435585,FIXME
50,KeimolaAccelerator2,keimola,0.1,0.6358303199128841,0.6358303199128841,0.007432034287493394,inf,0.0,0,0,0,18.844314324268733,FIXME
51,KeimolaAccelerator2,keimola,0.1,0.6431137135146265,0.6431137135146265,0.0072833936017424605,inf,0.0,0,0,0,19.48742803778336,FIXME
52,KeimolaAccelerator2,keimola,0.1,0.6502514392443324,0.6502514392443324,0.007137725729705835,inf,0.0,0,0,0,20.137679477027692,FIXME
53,KeimolaAccelerator2,keimola,0.1,0.6572464104594467,0.6572464104594467,0.006994971215114276,inf,0.0,0,0,0,20.79492588748714,FIXME
54,KeimolaAccelerator2,keimola,0.1,0.6641014822502562,0.6641014822502562,0.006855071790809575,inf,0.0,0,0,0,21.459027369737395,FIXME
55,KeimolaAccelerator2,keimola,0.1,0.6708194526052509,0.6708194526052509,0.006717970354994662,inf,0.0,0,0,0,22.129846822342646,FIXME
56,KeimolaAccelerator2,keimola,0.1,0.6774030635531467,0.6774030635531467,0.006583610947895835,inf,0.0,0,0,0,22.807249885895793,FIXME
57,KeimolaAccelerator2,keimola,0.1,0.6838550022820833,0.6838550022820833,0.006451938728936568,inf,0.0,0,0,0,23.491104888177876,FIXME
58,KeimolaAccelerator2,keimola,0.1,0.6901779022364423,0.6901779022364423,0.006322899954358974,inf,0.0,0,0,0,24.18128279041432,FIXME
59,KeimolaAccelerator2,keimola,0.1,0.6963743441917138,0.6963743441917138,0.006196441955271581,inf,0.0,0,0,0,24.877657134606032,FIXME
60,KeimolaAccelerator2,keimola,0.1,0.7024468573078799,0.7024468573078799,0.006072513116166078,inf,0.0,0,0,0,25.580103991913912,FIXME
61,KeimolaAccelerator2,keimola,0.1,0.7083979201617225,0.7083979201617225,0.005951062853842615,inf,0.0,0,0,0,26.288501912075635,FIXME
62,KeimolaAccelerator2,keimola,0.1,0.7142299617584875,0.7142299617584875,0.005832041596764981,inf,0.0,0,0,0,27.002731873834122,FIXME
63,KeimolaAccelerator2,keimola,0.1,0.719945362523319,0.719945362523319,0.0057154007648314575,inf,0.0,0,0,0,27.72267723635744,FIXME
64,KeimolaAccelerator2,keimola,0.1,0.7255464552728519,0.7255464552728519,0.00560109274953291,inf,0.0,0,0,0,28.448223691630293,FIXME
65,KeimolaAccelerator2,keimola,0.1,0.7310355261673926,0.7310355261673926,0.00548907089454076,inf,0.0,0,0,0,29.179259217797686,FIXME
66,KeimolaAccelerator2,keimola,0.1,0.7364148156440464,0.7364148156440464,0.005379289476653781,inf,0.0,0,0,0,29.915674033441732,FIXME
67,KeimolaAccelerator2,keimola,0.1,0.7416865193311644,0.7416865193311644,0.005271703687117935,inf,0.0,0,0,0,30.657360552772897,FIXME
68,KeimolaAccelerator2,keimola,0.1,0.7468527889445404,0.7468527889445404,0.005166269613376073,inf,0.0,0,0,0,31.404213341717437,FIXME
69,KeimolaAccelerator2,keimola,0.1,0.751915733165653,0.751915733165653,0.005062944221112531,inf,0.0,0,0,0,32.15612907488309,FIXME
70,KeimolaAccelerator2,keimola,0.1,0.7568774185023415,0.7568774185023415,0.004961685336688504,inf,0.0,0,0,0,32.91300649338543,FIXME
71,KeimolaAccelerator2,keimola,0.1,0.7617398701322884,0.7617398701322884,0.004862451629946918,inf,0.0,0,0,0,33.67474636351772,FIXME
72,KeimolaAccelerator2,keimola,0.1,0.7665050727296432,0.7665050727296432,0.004765202597354801,inf,0.0,0,0,0,34.44125143624736,FIXME
73,KeimolaAccelerator2,keimola,0.1,0.7711749712750517,0.7711749712750517,0.004669898545408557,inf,0.0,0,0,0,35.212426407522415,FIXME
74,KeimolaAccelerator2,keimola,0.1,0.7757514718495528,0.7757514718495528,0.004576500574501097,inf,0.0,0,0,0,35.98817787937197,FIXME
75,KeimolaAccelerator2,keimola,0.1,0.7802364424125585,0.7802364424125585,0.004484970563005675,inf,0.0,0,0,0,36.768414321784526,FIXME
76,KeimolaAccelerator2,keimola,0.1,0.784631713564309,0.784631713564309,0.004395271151750535,inf,0.0,0,0,0,37.553046035348835,FIXME
77,KeimolaAccelerator2,keimola,0.1,0.7889390792930229,0.7889390792930229,0.004307365728713819,inf,0.0,0,0,0,38.34198511464186,FIXME
