map_id,tick,car,throttle,switch_lane,velocity_x,velocity_y,coord_x,coord_y,angle,angle_offset,lap,piece_id,piece_pos,lane_start,lane_end,is_crashed,velocity
BYAW0P3YPS31LXW035Y7,1630,python_unmodified_red,,,1.6291202747567284,-4.727152116272156,301.38260257816216,-131.77169818107623,292.5,0.0,2,9,67.38311049704784,0,0,,
BYAW0P3YPS31LXW035Y7,1631,python_unmodified_red,,,1.6291202747567288,-4.727152116272157,296.76320491560574,-133.68511534290167,292.5,0.0,2,9,72.38311049704781,0,0,,
BYAW0P3YPS31LXW035Y7,1632,python_unmodified_red,,,1.629120274756729,-4.7271521162721575,292.1438072530493,-135.5985325047271,292.5,0.0,2,9,77.38311049704778,0,0,,
BYAW0P3YPS31LXW035Y7,1633,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,287.52440959049295,-137.51194966655257,292.5,0.0,2,9,82.38311049704777,0,0,,
BYAW0P3YPS31LXW035Y7,1634,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,282.9050119279365,-139.425366828378,292.5,0.0,2,9,87.38311049704774,0,0,,
BYAW0P3YPS31LXW035Y7,1635,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,278.2856142653801,-141.33878399020344,292.5,0.0,2,9,92.38311049704771,0,0,,
BYAW0P3YPS31LXW035Y7,1636,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,273.6662166028237,-143.25220115202887,292.5,0.0,2,9,97.38311049704768,0,0,,
BYAW0P3YPS31LXW035Y7,1637,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,269.04681894026726,-145.1656183138543,292.5,0.0,2,10,2.383110497047653,0,0,,
BYAW0P3YPS31LXW035Y7,1638,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,264.42742127771083,-147.07903547567977,292.5,0.0,2,10,7.383110497047632,0,0,,
BYAW0P3YPS31LXW035Y7,1639,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,259.8080236151544,-148.9924526375052,292.5,0.0,2,10,12.38311049704761,0,0,,
BYAW0P3YPS31LXW035Y7,1640,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,255.18862595259802,-150.90586979933065,292.5,0.0,2,10,17.38311049704759,0,0,,
BYAW0P3YPS31LXW035Y7,1641,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,250.56922829004162,-152.81928696115608,292.5,0.0,2,10,22.383110497047568,0,0,,
BYAW0P3YPS31LXW035Y7,1642,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,245.9498306274852,-154.73270412298154,292.5,0.0,2,10,27.383110497047547,0,0,,
BYAW0P3YPS31LXW035Y7,1643,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,241.33043296492878,-156.64612128480698,292.5,0.0,2,10,32.383110497047525,0,0,,
